Date,Month,Day,Year,Pid,Slotid,Count
3/24/15,3,24,2015,2,16,7
3/24/15,3,24,2015,4,16,12
3/24/15,3,24,2015,5,16,1
3/25/15,3,25,2015,1,16,10
3/25/15,3,25,2015,2,16,9
3/25/15,3,25,2015,4,16,13
3/26/15,3,26,2015,1,16,6
3/26/15,3,26,2015,2,16,8
3/26/15,3,26,2015,4,16,10
3/29/15,3,29,2015,1,16,11
3/29/15,3,29,2015,2,16,8
3/29/15,3,29,2015,4,16,5
3/30/15,3,30,2015,1,16,18
3/30/15,3,30,2015,2,16,9
3/30/15,3,30,2015,4,16,10
3/31/15,3,31,2015,1,16,13
3/31/15,3,31,2015,2,16,2
3/31/15,3,31,2015,4,16,14
3/31/15,3,31,2015,5,16,1
4/1/15,4,1,2015,1,16,6
4/1/15,4,1,2015,2,16,8
4/1/15,4,1,2015,4,16,12
4/1/15,4,1,2015,5,16,1
4/2/15,4,2,2015,1,16,6
4/2/15,4,2,2015,2,16,7
4/2/15,4,2,2015,4,16,7
4/2/15,4,2,2015,5,16,1
4/5/15,4,5,2015,1,16,4
4/5/15,4,5,2015,2,16,8
4/5/15,4,5,2015,4,16,7
4/6/15,4,6,2015,1,16,9
4/6/15,4,6,2015,2,16,10
4/6/15,4,6,2015,4,16,13
4/7/15,4,7,2015,1,16,6
4/7/15,4,7,2015,2,16,19
4/7/15,4,7,2015,4,16,7
4/7/15,4,7,2015,5,16,2
4/8/15,4,8,2015,1,16,9
4/8/15,4,8,2015,2,16,3
4/8/15,4,8,2015,4,16,14
4/9/15,4,9,2015,1,16,10
4/9/15,4,9,2015,2,16,11
4/9/15,4,9,2015,4,16,10
4/9/15,4,9,2015,5,16,1
4/12/15,4,12,2015,1,16,7
4/12/15,4,12,2015,2,16,6
4/12/15,4,12,2015,4,16,8
4/12/15,4,12,2015,5,16,2
4/13/15,4,13,2015,1,16,10
4/13/15,4,13,2015,2,16,8
4/13/15,4,13,2015,4,16,17
4/13/15,4,13,2015,5,16,3
4/14/15,4,14,2015,1,16,8
4/14/15,4,14,2015,2,16,6
4/14/15,4,14,2015,4,16,6
4/14/15,4,14,2015,5,16,2
4/15/15,4,15,2015,1,16,11
4/15/15,4,15,2015,2,16,10
4/15/15,4,15,2015,4,16,12
4/15/15,4,15,2015,5,16,1
4/16/15,4,16,2015,1,16,5
4/16/15,4,16,2015,2,16,7
4/16/15,4,16,2015,4,16,3
4/16/15,4,16,2015,5,16,1
4/19/15,4,19,2015,1,16,13
4/19/15,4,19,2015,2,16,13
4/19/15,4,19,2015,4,16,6
4/19/15,4,19,2015,5,16,3
4/20/15,4,20,2015,1,16,9
4/20/15,4,20,2015,2,16,7
4/20/15,4,20,2015,4,16,11
4/20/15,4,20,2015,5,16,2
4/21/15,4,21,2015,1,16,6
4/21/15,4,21,2015,2,16,13
4/21/15,4,21,2015,4,16,6
4/21/15,4,21,2015,5,16,2
4/22/15,4,22,2015,1,16,16
4/22/15,4,22,2015,2,16,4
4/22/15,4,22,2015,4,16,7
4/22/15,4,22,2015,5,16,1
4/23/15,4,23,2015,1,16,13
4/23/15,4,23,2015,2,16,6
4/23/15,4,23,2015,4,16,4
4/23/15,4,23,2015,5,16,2
4/26/15,4,26,2015,1,16,8
4/26/15,4,26,2015,2,16,7
4/26/15,4,26,2015,4,16,8
4/27/15,4,27,2015,1,16,10
4/27/15,4,27,2015,2,16,15
4/27/15,4,27,2015,4,16,6
4/27/15,4,27,2015,5,16,2
4/28/15,4,28,2015,1,16,16
4/28/15,4,28,2015,2,16,8
4/28/15,4,28,2015,4,16,19
4/28/15,4,28,2015,5,16,2
4/29/15,4,29,2015,1,16,16
4/29/15,4,29,2015,2,16,10
4/29/15,4,29,2015,4,16,5
4/29/15,4,29,2015,5,16,2
4/30/15,4,30,2015,1,16,8
4/30/15,4,30,2015,2,16,11
4/30/15,4,30,2015,4,16,6
4/30/15,4,30,2015,5,16,2
5/3/15,5,3,2015,1,16,8
5/3/15,5,3,2015,2,16,11
5/3/15,5,3,2015,4,16,8
5/3/15,5,3,2015,5,16,1
5/4/15,5,4,2015,1,16,14
5/4/15,5,4,2015,2,16,15
5/4/15,5,4,2015,4,16,10
5/4/15,5,4,2015,5,16,2
5/5/15,5,5,2015,1,16,16
5/5/15,5,5,2015,2,16,15
5/5/15,5,5,2015,4,16,15
5/5/15,5,5,2015,5,16,1
5/6/15,5,6,2015,1,16,21
5/6/15,5,6,2015,2,16,13
5/6/15,5,6,2015,4,16,21
5/7/15,5,7,2015,5,16,1
5/7/15,5,7,2015,1,16,11
5/7/15,5,7,2015,2,16,13
5/7/15,5,7,2015,4,16,9
5/8/15,5,8,2015,1,16,12
5/8/15,5,8,2015,2,16,2
5/8/15,5,8,2015,4,16,4
5/8/15,5,8,2015,5,16,1
5/9/15,5,9,2015,1,16,13
5/9/15,5,9,2015,2,16,6
5/9/15,5,9,2015,4,16,10
5/10/15,5,10,2015,1,16,21
5/10/15,5,10,2015,2,16,8
5/10/15,5,10,2015,4,16,16
5/11/15,5,11,2015,1,16,23
5/11/15,5,11,2015,2,16,11
5/11/15,5,11,2015,4,16,18
5/11/15,5,11,2015,5,16,2
5/12/15,5,12,2015,1,16,17
5/12/15,5,12,2015,2,16,17
5/12/15,5,12,2015,4,16,16
5/12/15,5,12,2015,5,16,1
5/13/15,5,13,2015,1,16,15
5/13/15,5,13,2015,2,16,8
5/13/15,5,13,2015,4,16,22
5/13/15,5,13,2015,5,16,1
5/14/15,5,14,2015,1,16,6
5/14/15,5,14,2015,2,16,6
5/14/15,5,14,2015,4,16,7
5/14/15,5,14,2015,5,16,1
5/15/15,5,15,2015,1,16,6
5/15/15,5,15,2015,2,16,10
5/15/15,5,15,2015,4,16,1
5/15/15,5,15,2015,5,16,1
5/18/15,5,18,2015,1,16,6
5/18/15,5,18,2015,2,16,9
5/18/15,5,18,2015,4,16,12
5/20/15,5,20,2015,1,16,2
5/20/15,5,20,2015,2,16,1
5/20/15,5,20,2015,4,16,2
9/13/15,9,13,2015,1,16,4
9/13/15,9,13,2015,2,16,2
9/13/15,9,13,2015,4,16,5
9/13/15,9,13,2015,5,16,5
9/14/15,9,14,2015,1,16,7
9/14/15,9,14,2015,2,16,1
9/14/15,9,14,2015,4,16,4
9/15/15,9,15,2015,1,16,13
9/15/15,9,15,2015,2,16,4
9/15/15,9,15,2015,4,16,5
9/15/15,9,15,2015,5,16,3
9/16/15,9,16,2015,1,16,5
9/16/15,9,16,2015,2,16,2
9/17/15,9,17,2015,1,16,7
9/17/15,9,17,2015,2,16,8
9/17/15,9,17,2015,4,16,4
9/20/15,9,20,2015,1,16,4
9/20/15,9,20,2015,2,16,11
9/20/15,9,20,2015,4,16,3
9/20/15,9,20,2015,5,16,2
9/21/15,9,21,2015,1,16,7
9/21/15,9,21,2015,2,16,5
9/21/15,9,21,2015,4,16,4
9/21/15,9,21,2015,5,16,1
9/22/15,9,22,2015,1,16,4
9/22/15,9,22,2015,2,16,7
9/22/15,9,22,2015,4,16,5
9/23/15,9,23,2015,1,16,5
9/23/15,9,23,2015,2,16,7
9/23/15,9,23,2015,4,16,9
9/23/15,9,23,2015,5,16,4
9/24/15,9,24,2015,1,16,12
9/24/15,9,24,2015,2,16,3
9/24/15,9,24,2015,4,16,3
9/24/15,9,24,2015,5,16,4
9/27/15,9,27,2015,1,16,4
9/27/15,9,27,2015,2,16,3
9/27/15,9,27,2015,4,16,14
9/27/15,9,27,2015,5,16,2
9/28/15,9,28,2015,1,16,4
9/28/15,9,28,2015,2,16,1
9/28/15,9,28,2015,4,16,7
9/28/15,9,28,2015,5,16,1
9/29/15,9,29,2015,1,16,7
9/29/15,9,29,2015,2,16,8
9/29/15,9,29,2015,4,16,10
9/30/15,9,30,2015,1,16,15
9/30/15,9,30,2015,2,16,10
9/30/15,9,30,2015,4,16,18
9/30/15,9,30,2015,5,16,1
10/1/15,10,1,2015,1,16,7
10/1/15,10,1,2015,2,16,9
10/1/15,10,1,2015,4,16,3
10/1/15,10,1,2015,5,16,1
10/4/15,10,4,2015,1,16,12
10/4/15,10,4,2015,2,16,6
10/4/15,10,4,2015,4,16,10
10/4/15,10,4,2015,5,16,1
10/5/15,10,5,2015,1,16,14
10/5/15,10,5,2015,2,16,4
10/5/15,10,5,2015,4,16,7
10/5/15,10,5,2015,5,16,1
10/6/15,10,6,2015,1,16,15
10/6/15,10,6,2015,2,16,4
10/6/15,10,6,2015,4,16,14
10/7/15,10,7,2015,1,16,13
10/7/15,10,7,2015,2,16,3
10/7/15,10,7,2015,4,16,10
10/7/15,10,7,2015,5,16,1
10/8/15,10,8,2015,1,16,15
10/8/15,10,8,2015,2,16,6
10/8/15,10,8,2015,4,16,6
10/8/15,10,8,2015,5,16,1
10/11/15,10,11,2015,1,16,6
10/11/15,10,11,2015,2,16,5
10/11/15,10,11,2015,4,16,5
10/12/15,10,12,2015,1,16,6
10/12/15,10,12,2015,2,16,2
10/12/15,10,12,2015,4,16,10
10/12/15,10,12,2015,5,16,1
10/13/15,10,13,2015,1,16,15
10/13/15,10,13,2015,2,16,11
10/13/15,10,13,2015,4,16,11
10/13/15,10,13,2015,5,16,1
10/14/15,10,14,2015,1,16,6
10/14/15,10,14,2015,2,16,5
10/14/15,10,14,2015,4,16,11
10/14/15,10,14,2015,5,16,2
10/15/15,10,15,2015,1,16,3
10/15/15,10,15,2015,2,16,11
10/15/15,10,15,2015,4,16,6
10/18/15,10,18,2015,1,16,10
10/18/15,10,18,2015,2,16,6
10/18/15,10,18,2015,4,16,6
10/19/15,10,19,2015,1,16,8
10/19/15,10,19,2015,2,16,12
10/19/15,10,19,2015,4,16,9
10/20/15,10,20,2015,1,16,16
10/20/15,10,20,2015,2,16,7
10/20/15,10,20,2015,4,16,11
10/20/15,10,20,2015,5,16,1
10/21/15,10,21,2015,1,16,8
10/21/15,10,21,2015,2,16,8
10/21/15,10,21,2015,4,16,18
10/22/15,10,22,2015,1,16,15
10/22/15,10,22,2015,2,16,6
10/22/15,10,22,2015,4,16,8
10/22/15,10,22,2015,5,16,1
10/25/15,10,25,2015,1,16,5
10/25/15,10,25,2015,2,16,3
10/25/15,10,25,2015,4,16,16
10/25/15,10,25,2015,5,16,2
10/26/15,10,26,2015,1,16,4
10/26/15,10,26,2015,2,16,8
10/26/15,10,26,2015,4,16,4
10/26/15,10,26,2015,5,16,1
10/27/15,10,27,2015,1,16,14
10/27/15,10,27,2015,2,16,6
10/27/15,10,27,2015,4,16,2
10/28/15,10,28,2015,1,16,9
10/28/15,10,28,2015,2,16,5
10/28/15,10,28,2015,4,16,3
10/29/15,10,29,2015,1,16,11
10/29/15,10,29,2015,2,16,2
10/29/15,10,29,2015,4,16,2
10/29/15,10,29,2015,5,16,1
11/1/15,11,1,2015,1,16,3
11/1/15,11,1,2015,2,16,1
11/1/15,11,1,2015,4,16,12
11/2/15,11,2,2015,1,16,7
11/2/15,11,2,2015,4,16,10
11/2/15,11,2,2015,5,16,1
11/3/15,11,3,2015,1,16,11
11/3/15,11,3,2015,2,16,6
11/3/15,11,3,2015,4,16,13
11/4/15,11,4,2015,1,16,7
11/4/15,11,4,2015,2,16,3
11/4/15,11,4,2015,4,16,13
11/4/15,11,4,2015,5,16,1
11/5/15,11,5,2015,1,16,6
11/5/15,11,5,2015,2,16,4
11/5/15,11,5,2015,4,16,5
11/8/15,11,8,2015,1,16,2
11/8/15,11,8,2015,2,16,6
11/8/15,11,8,2015,4,16,10
11/9/15,11,9,2015,1,16,4
11/9/15,11,9,2015,2,16,3
11/9/15,11,9,2015,4,16,4
11/10/15,11,10,2015,1,16,2
11/10/15,11,10,2015,2,16,6
11/10/15,11,10,2015,4,16,5
11/10/15,11,10,2015,5,16,1
11/11/15,11,11,2015,1,16,4
11/11/15,11,11,2015,2,16,4
11/11/15,11,11,2015,4,16,6
11/11/15,11,11,2015,5,16,2
11/12/15,11,12,2015,1,16,4
11/12/15,11,12,2015,2,16,9
11/12/15,11,12,2015,4,16,11
11/15/15,11,15,2015,1,16,11
11/15/15,11,15,2015,2,16,11
11/15/15,11,15,2015,5,16,1
11/15/15,11,15,2015,4,16,11
11/16/15,11,16,2015,1,16,8
11/16/15,11,16,2015,2,16,9
11/16/15,11,16,2015,4,16,12
11/16/15,11,16,2015,5,16,1
11/17/15,11,17,2015,1,16,6
11/17/15,11,17,2015,2,16,9
11/17/15,11,17,2015,4,16,15
11/18/15,11,18,2015,1,16,5
11/18/15,11,18,2015,2,16,7
11/18/15,11,18,2015,4,16,4
11/19/15,11,19,2015,1,16,7
11/19/15,11,19,2015,2,16,6
11/19/15,11,19,2015,5,16,2
11/22/15,11,22,2015,1,16,5
11/22/15,11,22,2015,2,16,1
11/22/15,11,22,2015,4,16,4
11/22/15,11,22,2015,5,16,1
11/23/15,11,23,2015,1,16,4
11/23/15,11,23,2015,2,16,10
11/23/15,11,23,2015,4,16,2
11/23/15,11,23,2015,5,16,1
11/24/15,11,24,2015,1,16,3
11/24/15,11,24,2015,2,16,1
11/24/15,11,24,2015,4,16,3
11/29/15,11,29,2015,1,16,7
11/29/15,11,29,2015,2,16,5
11/29/15,11,29,2015,4,16,4
11/29/15,11,29,2015,5,16,1
11/30/15,11,30,2015,1,16,7
11/30/15,11,30,2015,2,16,6
11/30/15,11,30,2015,4,16,3
11/30/15,11,30,2015,5,16,6
12/1/15,12,1,2015,1,16,5
12/1/15,12,1,2015,2,16,7
12/1/15,12,1,2015,4,16,8
12/1/15,12,1,2015,5,16,1
12/2/15,12,2,2015,1,16,10
12/2/15,12,2,2015,2,16,7
12/2/15,12,2,2015,4,16,16
12/2/15,12,2,2015,5,16,1
12/3/15,12,3,2015,1,16,6
12/3/15,12,3,2015,2,16,2
12/3/15,12,3,2015,4,16,5
12/5/15,12,5,2015,1,16,6
12/5/15,12,5,2015,2,16,4
12/5/15,12,5,2015,4,16,6
12/5/15,12,5,2015,5,16,1
12/6/15,12,6,2015,1,16,16
12/6/15,12,6,2015,2,16,4
12/6/15,12,6,2015,4,16,7
12/7/15,12,7,2015,1,16,12
12/7/15,12,7,2015,2,16,5
12/7/15,12,7,2015,4,16,10
12/7/15,12,7,2015,5,16,1
12/4/15,12,4,2015,1,16,12
12/4/15,12,4,2015,4,16,1
12/4/15,12,4,2015,5,16,1
12/8/15,12,8,2015,1,16,13
12/8/15,12,8,2015,2,16,12
12/8/15,12,8,2015,4,16,16
12/9/15,12,9,2015,1,16,8
12/9/15,12,9,2015,2,16,14
12/9/15,12,9,2015,4,16,17
12/10/15,12,10,2015,1,16,11
12/10/15,12,10,2015,2,16,8
12/10/15,12,10,2015,4,16,12
12/11/15,12,11,2015,1,16,6
12/11/15,12,11,2015,2,16,4
12/11/15,12,11,2015,4,16,6
12/11/15,12,11,2015,5,16,1
12/12/15,12,12,2015,1,16,5
12/12/15,12,12,2015,2,16,8
12/12/15,12,12,2015,4,16,19
12/12/15,12,12,2015,5,16,2
12/13/15,12,13,2015,1,16,7
12/13/15,12,13,2015,2,16,10
12/13/15,12,13,2015,4,16,21
12/14/15,12,14,2015,1,16,3
12/14/15,12,14,2015,2,16,4
12/14/15,12,14,2015,4,16,7
12/14/15,12,14,2015,5,16,3
12/15/15,12,15,2015,1,16,13
12/15/15,12,15,2015,2,16,6
12/15/15,12,15,2015,4,16,6
12/15/15,12,15,2015,5,16,1
12/16/15,12,16,2015,1,16,9
12/16/15,12,16,2015,2,16,2
12/16/15,12,16,2015,4,16,9
12/16/15,12,16,2015,5,16,1
12/17/15,12,17,2015,1,16,8
12/17/15,12,17,2015,2,16,2
12/17/15,12,17,2015,4,16,7
12/17/15,12,17,2015,5,16,1
2/7/16,2,7,2016,1,16,4
2/7/16,2,7,2016,2,16,4
2/7/16,2,7,2016,4,16,4
2/9/16,2,9,2016,1,16,3
2/9/16,2,9,2016,4,16,3
2/10/16,2,10,2016,1,16,5
2/10/16,2,10,2016,2,16,2
2/10/16,2,10,2016,4,16,12
2/11/16,2,11,2016,1,16,3
2/11/16,2,11,2016,2,16,3
2/11/16,2,11,2016,4,16,5
2/14/16,2,14,2016,1,16,8
2/14/16,2,14,2016,2,16,4
2/14/16,2,14,2016,6,16,1
2/16/16,2,16,2016,1,16,5
2/16/16,2,16,2016,2,16,1
2/16/16,2,16,2016,4,16,9
2/16/16,2,16,2016,6,16,1
2/17/16,2,17,2016,1,16,7
2/17/16,2,17,2016,2,16,2
2/17/16,2,17,2016,4,16,14
2/17/16,2,17,2016,6,16,2
2/18/16,2,18,2016,1,16,2
2/18/16,2,18,2016,2,16,6
2/18/16,2,18,2016,4,16,7
2/18/16,2,18,2016,5,16,2
2/21/16,2,21,2016,1,16,6
2/21/16,2,21,2016,2,16,4
2/21/16,2,21,2016,4,16,9
2/21/16,2,21,2016,5,16,1
2/22/16,2,22,2016,1,16,10
2/22/16,2,22,2016,2,16,5
2/22/16,2,22,2016,4,16,4
2/22/16,2,22,2016,5,16,2
2/23/16,2,23,2016,1,16,2
2/23/16,2,23,2016,2,16,8
2/23/16,2,23,2016,4,16,2
2/24/16,2,24,2016,1,16,5
2/24/16,2,24,2016,2,16,4
2/24/16,2,24,2016,4,16,3
2/25/16,2,25,2016,1,16,2
2/25/16,2,25,2016,4,16,10
2/5/12,2,5,2012,1,17,1
2/5/12,2,5,2012,2,17,3
2/6/12,2,6,2012,2,17,1
2/7/12,2,7,2012,2,17,2
2/8/12,2,8,2012,1,17,3
2/8/12,2,8,2012,5,17,2
2/9/12,2,9,2012,1,17,2
2/9/12,2,9,2012,2,17,2
2/12/12,2,12,2012,1,17,5
2/12/12,2,12,2012,2,17,1
2/13/12,2,13,2012,1,17,2
2/13/12,2,13,2012,2,17,2
2/14/12,2,14,2012,1,17,3
2/14/12,2,14,2012,2,17,2
2/15/12,2,15,2012,1,17,3
2/15/12,2,15,2012,2,17,2
2/16/12,2,16,2012,1,17,6
2/16/12,2,16,2012,2,17,1
2/19/12,2,19,2012,1,17,7
2/19/12,2,19,2012,2,17,3
2/20/12,2,20,2012,1,17,6
2/20/12,2,20,2012,2,17,3
2/20/12,2,20,2012,5,17,1
2/21/12,2,21,2012,1,17,16
2/21/12,2,21,2012,2,17,2
2/21/12,2,21,2012,5,17,2
2/22/12,2,22,2012,1,17,14
2/22/12,2,22,2012,2,17,1
2/23/12,2,23,2012,1,17,5
2/26/12,2,26,2012,1,17,12
2/26/12,2,26,2012,2,17,1
2/27/12,2,27,2012,1,17,9
2/27/12,2,27,2012,2,17,1
2/28/12,2,28,2012,1,17,11
2/28/12,2,28,2012,2,17,3
2/29/12,2,29,2012,1,17,10
2/29/12,2,29,2012,2,17,1
2/29/12,2,29,2012,5,17,1
3/1/12,3,1,2012,1,17,10
3/1/12,3,1,2012,2,17,3
3/4/12,3,4,2012,1,17,15
3/4/12,3,4,2012,2,17,4
3/4/12,3,4,2012,5,17,1
3/5/12,3,5,2012,1,17,18
3/5/12,3,5,2012,2,17,10
3/6/12,3,6,2012,1,17,6
3/6/12,3,6,2012,2,17,4
3/7/12,3,7,2012,1,17,20
3/7/12,3,7,2012,2,17,5
3/8/12,3,8,2012,1,17,7
3/8/12,3,8,2012,2,17,4
3/11/12,3,11,2012,1,17,15
3/11/12,3,11,2012,2,17,4
3/12/12,3,12,2012,1,17,19
3/12/12,3,12,2012,2,17,4
3/13/12,3,13,2012,1,17,12
3/13/12,3,13,2012,2,17,5
3/13/12,3,13,2012,5,17,1
3/14/12,3,14,2012,1,17,19
3/14/12,3,14,2012,2,17,2
3/15/12,3,15,2012,1,17,5
3/15/12,3,15,2012,2,17,1
3/18/12,3,18,2012,1,17,5
3/18/12,3,18,2012,2,17,1
3/19/12,3,19,2012,1,17,7
3/19/12,3,19,2012,2,17,1
3/20/12,3,20,2012,1,17,5
3/20/12,3,20,2012,2,17,3
3/21/12,3,21,2012,1,17,5
3/21/12,3,21,2012,2,17,3
3/22/12,3,22,2012,1,17,5
3/22/12,3,22,2012,2,17,2
3/25/12,3,25,2012,1,17,7
3/25/12,3,25,2012,2,17,6
3/25/12,3,25,2012,5,17,1
3/26/12,3,26,2012,1,17,13
3/26/12,3,26,2012,2,17,6
3/27/12,3,27,2012,1,17,19
3/27/12,3,27,2012,2,17,6
3/28/12,3,28,2012,1,17,7
3/28/12,3,28,2012,2,17,6
3/29/12,3,29,2012,1,17,3
3/29/12,3,29,2012,2,17,2
4/1/12,4,1,2012,1,17,5
4/1/12,4,1,2012,2,17,3
4/1/12,4,1,2012,5,17,1
8/18/11,8,18,2011,6,17,1
4/2/12,4,2,2012,1,17,7
4/2/12,4,2,2012,2,17,4
4/2/12,4,2,2012,5,17,1
4/3/12,4,3,2012,1,17,12
4/3/12,4,3,2012,2,17,2
4/4/12,4,4,2012,1,17,8
4/4/12,4,4,2012,2,17,1
4/5/12,4,5,2012,1,17,10
4/5/12,4,5,2012,2,17,5
4/5/12,4,5,2012,5,17,1
4/8/12,4,8,2012,1,17,3
4/8/12,4,8,2012,2,17,2
4/8/12,4,8,2012,5,17,3
4/9/12,4,9,2012,1,17,9
4/9/12,4,9,2012,2,17,4
4/9/12,4,9,2012,5,17,3
4/10/12,4,10,2012,1,17,22
4/10/12,4,10,2012,2,17,8
4/10/12,4,10,2012,5,17,1
4/11/12,4,11,2012,1,17,7
4/11/12,4,11,2012,2,17,2
4/11/12,4,11,2012,5,17,1
4/12/12,4,12,2012,1,17,9
4/12/12,4,12,2012,2,17,3
4/12/12,4,12,2012,5,17,2
4/15/12,4,15,2012,1,17,13
4/15/12,4,15,2012,2,17,6
4/15/12,4,15,2012,5,17,1
4/16/12,4,16,2012,1,17,9
4/16/12,4,16,2012,2,17,1
4/17/12,4,17,2012,1,17,14
4/17/12,4,17,2012,2,17,2
4/17/12,4,17,2012,5,17,1
4/18/12,4,18,2012,1,17,14
4/18/12,4,18,2012,2,17,3
4/18/12,4,18,2012,5,17,1
4/19/12,4,19,2012,1,17,10
4/19/12,4,19,2012,2,17,2
4/19/12,4,19,2012,5,17,1
4/22/12,4,22,2012,1,17,11
4/22/12,4,22,2012,2,17,1
4/22/12,4,22,2012,5,17,1
4/23/12,4,23,2012,1,17,16
4/23/12,4,23,2012,2,17,5
4/23/12,4,23,2012,5,17,3
4/24/12,4,24,2012,1,17,12
4/24/12,4,24,2012,2,17,6
4/24/12,4,24,2012,5,17,2
4/25/12,4,25,2012,1,17,14
4/25/12,4,25,2012,2,17,2
4/25/12,4,25,2012,5,17,1
4/26/12,4,26,2012,1,17,2
4/26/12,4,26,2012,2,17,3
4/26/12,4,26,2012,5,17,1
4/29/12,4,29,2012,1,17,14
4/29/12,4,29,2012,2,17,2
4/29/12,4,29,2012,5,17,1
4/30/12,4,30,2012,1,17,15
4/30/12,4,30,2012,2,17,3
5/1/12,5,1,2012,1,17,4
5/1/12,5,1,2012,2,17,5
5/2/12,5,2,2012,1,17,27
5/2/12,5,2,2012,2,17,3
5/2/12,5,2,2012,5,17,1
5/3/12,5,3,2012,1,17,17
5/3/12,5,3,2012,2,17,3
5/6/12,5,6,2012,1,17,29
5/6/12,5,6,2012,2,17,5
5/6/12,5,6,2012,5,17,1
5/7/12,5,7,2012,1,17,27
5/7/12,5,7,2012,2,17,5
5/7/12,5,7,2012,5,17,2
5/8/12,5,8,2012,1,17,27
5/8/12,5,8,2012,2,17,3
5/9/12,5,9,2012,1,17,29
5/9/12,5,9,2012,2,17,5
5/9/12,5,9,2012,5,17,2
5/10/12,5,10,2012,1,17,19
5/10/12,5,10,2012,2,17,7
5/13/12,5,13,2012,1,17,16
5/13/12,5,13,2012,2,17,5
5/13/12,5,13,2012,5,17,1
5/14/12,5,14,2012,1,17,16
5/14/12,5,14,2012,5,17,1
5/15/12,5,15,2012,1,17,11
5/15/12,5,15,2012,2,17,4
5/15/12,5,15,2012,5,17,1
5/16/12,5,16,2012,1,17,25
5/16/12,5,16,2012,2,17,6
5/16/12,5,16,2012,5,17,3
5/17/12,5,17,2012,1,17,13
5/17/12,5,17,2012,2,17,3
5/17/12,5,17,2012,5,17,1
5/20/12,5,20,2012,1,17,3
5/20/12,5,20,2012,2,17,1
5/20/12,5,20,2012,5,17,1
5/21/12,5,21,2012,1,17,2
5/21/12,5,21,2012,2,17,4
5/21/12,5,21,2012,5,17,1
5/22/12,5,22,2012,1,17,3
5/22/12,5,22,2012,2,17,2
5/22/12,5,22,2012,5,17,1
5/23/12,5,23,2012,1,17,3
5/23/12,5,23,2012,2,17,2
5/23/12,5,23,2012,5,17,1
5/24/12,5,24,2012,1,17,2
5/24/12,5,24,2012,2,17,3
5/24/12,5,24,2012,5,17,1
9/6/12,9,6,2012,1,17,2
9/6/12,9,6,2012,2,17,1
9/9/12,9,9,2012,1,17,3
9/9/12,9,9,2012,2,17,3
9/9/12,9,9,2012,4,17,1
9/10/12,9,10,2012,1,17,4
9/10/12,9,10,2012,4,17,1
9/11/12,9,11,2012,1,17,3
9/11/12,9,11,2012,2,17,1
9/11/12,9,11,2012,5,17,1
9/12/12,9,12,2012,1,17,6
9/12/12,9,12,2012,2,17,3
9/13/12,9,13,2012,1,17,4
9/13/12,9,13,2012,2,17,3
9/16/12,9,16,2012,1,17,1
9/16/12,9,16,2012,2,17,5
9/17/12,9,17,2012,1,17,3
9/17/12,9,17,2012,2,17,4
9/18/12,9,18,2012,1,17,6
9/18/12,9,18,2012,2,17,4
9/18/12,9,18,2012,4,17,2
9/18/12,9,18,2012,5,17,1
9/19/12,9,19,2012,1,17,3
9/19/12,9,19,2012,2,17,2
9/19/12,9,19,2012,4,17,5
9/20/12,9,20,2012,1,17,3
9/20/12,9,20,2012,2,17,3
9/20/12,9,20,2012,4,17,1
9/23/12,9,23,2012,1,17,4
9/23/12,9,23,2012,2,17,10
9/23/12,9,23,2012,4,17,4
9/23/12,9,23,2012,5,17,1
9/24/12,9,24,2012,1,17,4
9/24/12,9,24,2012,2,17,5
9/24/12,9,24,2012,4,17,3
9/24/12,9,24,2012,5,17,2
9/25/12,9,25,2012,1,17,5
9/25/12,9,25,2012,2,17,6
9/25/12,9,25,2012,4,17,4
9/25/12,9,25,2012,5,17,2
9/26/12,9,26,2012,1,17,11
9/26/12,9,26,2012,2,17,6
9/26/12,9,26,2012,4,17,9
9/27/12,9,27,2012,4,17,4
9/27/12,9,27,2012,1,17,3
9/27/12,9,27,2012,2,17,4
9/27/12,9,27,2012,5,17,2
9/30/12,9,30,2012,1,17,7
9/30/12,9,30,2012,2,17,3
9/30/12,9,30,2012,4,17,4
10/1/12,10,1,2012,1,17,10
10/1/12,10,1,2012,2,17,5
10/1/12,10,1,2012,4,17,8
10/2/12,10,2,2012,1,17,4
10/2/12,10,2,2012,2,17,6
10/2/12,10,2,2012,4,17,7
10/3/12,10,3,2012,1,17,12
10/3/12,10,3,2012,2,17,8
10/3/12,10,3,2012,4,17,9
10/4/12,10,4,2012,1,17,6
10/4/12,10,4,2012,2,17,3
10/4/12,10,4,2012,4,17,3
10/7/12,10,7,2012,1,17,6
10/7/12,10,7,2012,2,17,5
10/7/12,10,7,2012,4,17,8
10/8/12,10,8,2012,1,17,6
10/8/12,10,8,2012,2,17,4
10/8/12,10,8,2012,4,17,9
10/9/12,10,9,2012,1,17,4
10/9/12,10,9,2012,2,17,8
10/9/12,10,9,2012,4,17,3
10/10/12,10,10,2012,1,17,7
10/10/12,10,10,2012,2,17,6
10/10/12,10,10,2012,4,17,6
10/11/12,10,11,2012,1,17,4
10/11/12,10,11,2012,2,17,3
10/11/12,10,11,2012,4,17,3
10/14/12,10,14,2012,4,17,6
10/14/12,10,14,2012,1,17,3
10/14/12,10,14,2012,2,17,6
10/15/12,10,15,2012,1,17,6
10/15/12,10,15,2012,2,17,4
10/15/12,10,15,2012,4,17,6
10/16/12,10,16,2012,1,17,9
